now,cpu.total,cpu.system,cpu.idle,cpu.user,mem.percent
2023-08-23 16:13:32 +0100,1.1,0.5,98.9,0.6,3.9
2023-08-23 16:14:32 +0100,1.1,0.5,98.9,0.6,3.9
2023-08-23 16:15:32 +0100,0.9,0.4,99.1,0.4,3.9
2023-08-23 16:16:32 +0100,0.9,0.4,99.1,0.4,3.9
2023-08-23 16:17:32 +0100,0.8,0.4,99.2,0.4,3.9
2023-08-23 16:18:32 +0100,0.8,0.4,99.2,0.4,3.9
2023-08-23 16:19:32 +0100,0.9,0.4,99.1,0.4,3.9
2023-08-23 16:20:32 +0100,0.9,0.4,99.1,0.4,3.9
2023-08-23 16:21:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 16:22:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 16:23:32 +0100,1.4,0.5,98.6,0.9,3.9
2023-08-23 16:24:32 +0100,1.4,0.5,98.6,0.9,3.9
2023-08-23 16:25:32 +0100,0.5,0.2,99.5,0.3,3.9
2023-08-23 16:26:32 +0100,0.5,0.2,99.5,0.3,3.9
2023-08-23 16:27:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 16:28:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 16:29:32 +0100,0.8,0.4,99.2,0.4,3.9
2023-08-23 16:30:32 +0100,0.8,0.4,99.2,0.4,3.9
2023-08-23 16:31:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 16:32:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 16:33:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 16:34:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 16:35:32 +0100,0.8,0.4,99.2,0.4,3.9
2023-08-23 16:36:32 +0100,0.8,0.4,99.2,0.4,3.9
2023-08-23 16:37:32 +0100,0.5,0.2,99.5,0.3,3.9
2023-08-23 16:38:32 +0100,0.5,0.2,99.5,0.3,3.9
2023-08-23 16:39:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 16:40:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 16:41:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 16:42:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 16:43:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 16:44:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 16:45:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 16:46:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 16:47:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 16:48:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 16:49:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 16:50:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 16:51:32 +0100,0.8,0.4,99.2,0.4,3.9
2023-08-23 16:52:32 +0100,0.8,0.4,99.2,0.4,3.9
2023-08-23 16:53:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 16:54:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 16:55:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 16:56:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 16:57:32 +0100,1.2,0.5,98.8,0.6,3.9
2023-08-23 16:58:32 +0100,1.2,0.5,98.8,0.6,3.9
2023-08-23 16:59:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:00:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:01:32 +0100,0.6,0.3,99.4,0.3,3.9
2023-08-23 17:02:32 +0100,0.6,0.3,99.4,0.3,3.9
2023-08-23 17:03:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:04:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:05:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:06:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:07:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:08:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:09:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:10:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:11:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:12:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:13:32 +0100,0.6,0.3,99.4,0.3,3.9
2023-08-23 17:14:32 +0100,0.6,0.3,99.4,0.3,3.9
2023-08-23 17:15:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:16:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:17:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 17:18:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 17:19:32 +0100,0.8,0.4,99.2,0.4,3.9
2023-08-23 17:20:32 +0100,0.8,0.4,99.2,0.4,3.9
2023-08-23 17:21:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:22:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:23:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:24:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:25:32 +0100,0.6,0.3,99.4,0.3,3.9
2023-08-23 17:26:32 +0100,0.6,0.3,99.4,0.3,3.9
2023-08-23 17:27:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 17:28:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 17:29:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:30:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:31:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:32:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:33:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:34:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:35:32 +0100,0.7,0.4,99.3,0.3,3.9
2023-08-23 17:36:32 +0100,0.7,0.4,99.3,0.3,3.9
2023-08-23 17:37:32 +0100,0.6,0.3,99.4,0.3,3.9
2023-08-23 17:38:32 +0100,0.6,0.3,99.4,0.3,3.9
2023-08-23 17:39:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:40:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:41:32 +0100,1.0,0.4,99.0,0.5,3.9
2023-08-23 17:42:32 +0100,1.0,0.4,99.0,0.5,3.9
2023-08-23 17:43:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:44:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:45:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:46:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:47:32 +0100,0.6,0.3,99.4,0.3,3.9
2023-08-23 17:48:32 +0100,0.6,0.3,99.4,0.3,3.9
2023-08-23 17:49:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 17:50:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 17:51:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:52:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 17:53:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:54:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:55:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:56:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 17:57:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 17:58:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 17:59:32 +0100,0.6,0.3,99.4,0.3,3.9
2023-08-23 18:00:32 +0100,0.6,0.3,99.4,0.3,3.9
2023-08-23 18:01:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:02:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:03:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:04:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:05:32 +0100,0.9,0.4,99.1,0.4,3.9
2023-08-23 18:06:32 +0100,0.9,0.4,99.1,0.4,3.9
2023-08-23 18:07:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:08:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:09:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:10:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:11:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:12:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:13:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 18:14:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 18:15:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:16:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:17:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 18:18:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 18:19:32 +0100,0.8,0.4,99.2,0.4,3.9
2023-08-23 18:20:32 +0100,0.8,0.4,99.2,0.4,3.9
2023-08-23 18:21:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:22:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:23:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 18:24:32 +0100,0.7,0.3,99.3,0.3,3.9
2023-08-23 18:25:32 +0100,0.6,0.3,99.4,0.3,3.9
2023-08-23 18:26:32 +0100,0.6,0.3,99.4,0.3,3.9
2023-08-23 18:27:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 18:28:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 18:29:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:30:32 +0100,0.7,0.3,99.3,0.4,3.9
2023-08-23 18:31:32 +0100,1.4,0.5,98.6,0.8,4.0
2023-08-23 18:32:32 +0100,1.4,0.5,98.6,0.8,4.0
2023-08-23 18:33:32 +0100,3.4,1.7,96.6,1.5,3.9
2023-08-23 18:34:32 +0100,3.4,1.7,96.6,1.5,3.9
2023-08-23 18:35:32 +0100,0.9,0.4,99.1,0.4,3.9
2023-08-23 18:36:32 +0100,0.9,0.4,99.1,0.4,3.9
2023-08-23 18:37:32 +0100,0.8,0.4,99.2,0.4,3.9
2023-08-23 18:38:32 +0100,0.8,0.4,99.2,0.4,3.9
2023-08-23 18:39:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 18:40:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 18:41:32 +0100,1.3,0.6,98.7,0.7,4.1
2023-08-23 18:42:32 +0100,1.3,0.6,98.7,0.7,4.1
2023-08-23 18:43:32 +0100,3.3,1.0,96.6,2.1,4.0
2023-08-23 18:44:32 +0100,3.3,1.0,96.6,2.1,4.0
2023-08-23 18:45:32 +0100,1.5,0.5,98.5,0.9,3.8
2023-08-23 18:46:32 +0100,1.5,0.5,98.5,0.9,3.8
2023-08-23 18:47:32 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 18:48:32 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 18:49:32 +0100,0.7,0.3,99.3,0.3,3.8
2023-08-23 18:50:32 +0100,0.7,0.3,99.3,0.3,3.8
2023-08-23 18:51:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 18:52:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 18:53:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 18:54:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 18:55:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 18:56:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 18:57:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 18:58:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 18:59:32 +0100,0.5,0.3,99.5,0.2,3.8
2023-08-23 19:00:32 +0100,0.5,0.3,99.5,0.2,3.8
2023-08-23 19:01:32 +0100,0.7,0.3,99.3,0.3,3.8
2023-08-23 19:02:32 +0100,0.7,0.3,99.3,0.3,3.8
2023-08-23 19:03:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:04:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:05:32 +0100,0.7,0.4,99.3,0.3,3.8
2023-08-23 19:06:32 +0100,0.7,0.4,99.3,0.3,3.8
2023-08-23 19:07:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:08:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:09:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:10:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:11:32 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 19:12:32 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 19:13:32 +0100,1.0,0.4,99.0,0.6,3.8
2023-08-23 19:14:32 +0100,1.0,0.4,99.0,0.6,3.8
2023-08-23 19:15:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 19:16:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 19:17:32 +0100,1.4,0.6,98.6,0.8,3.9
2023-08-23 19:18:32 +0100,1.4,0.6,98.6,0.8,3.9
2023-08-23 19:19:32 +0100,0.9,0.4,99.1,0.5,3.9
2023-08-23 19:20:32 +0100,0.9,0.4,99.1,0.5,3.9
2023-08-23 19:21:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 19:22:32 +0100,0.8,0.3,99.2,0.4,3.9
2023-08-23 19:23:32 +0100,0.9,0.4,99.1,0.4,3.8
2023-08-23 19:24:32 +0100,0.9,0.4,99.1,0.4,3.8
2023-08-23 19:25:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:26:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:27:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:28:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:29:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:30:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:31:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:32:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:33:32 +0100,0.9,0.4,99.1,0.5,3.8
2023-08-23 19:34:32 +0100,0.9,0.4,99.1,0.5,3.8
2023-08-23 19:35:32 +0100,0.6,0.2,99.4,0.3,3.8
2023-08-23 19:36:32 +0100,0.6,0.2,99.4,0.3,3.8
2023-08-23 19:37:32 +0100,0.8,0.4,99.2,0.4,3.8
2023-08-23 19:38:32 +0100,0.8,0.4,99.2,0.4,3.8
2023-08-23 19:39:32 +0100,0.9,0.4,99.1,0.5,3.8
2023-08-23 19:40:32 +0100,0.9,0.4,99.1,0.5,3.8
2023-08-23 19:41:32 +0100,0.9,0.3,99.1,0.5,3.8
2023-08-23 19:42:32 +0100,0.9,0.3,99.1,0.5,3.8
2023-08-23 19:43:32 +0100,0.9,0.3,99.1,0.5,3.8
2023-08-23 19:44:32 +0100,0.9,0.3,99.1,0.5,3.8
2023-08-23 19:45:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:46:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:47:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 19:48:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 19:49:32 +0100,0.9,0.4,99.1,0.5,3.8
2023-08-23 19:50:32 +0100,0.9,0.4,99.1,0.5,3.8
2023-08-23 19:51:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:52:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:53:32 +0100,1.0,0.4,99.0,0.5,3.8
2023-08-23 19:54:32 +0100,1.0,0.4,99.0,0.5,3.8
2023-08-23 19:55:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:56:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:57:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:58:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 19:59:32 +0100,0.6,0.2,99.4,0.3,3.8
2023-08-23 20:00:32 +0100,0.6,0.2,99.4,0.3,3.8
2023-08-23 20:01:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 20:02:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 20:03:32 +0100,0.9,0.4,99.1,0.5,3.8
2023-08-23 20:04:32 +0100,0.9,0.4,99.1,0.5,3.8
2023-08-23 20:05:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 20:06:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 20:07:32 +0100,0.9,0.4,99.1,0.4,3.8
2023-08-23 20:08:32 +0100,0.9,0.4,99.1,0.4,3.8
2023-08-23 20:09:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 20:10:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:11:32 +0100,0.3,0.1,99.7,0.2,3.8
2023-08-23 20:12:32 +0100,0.8,0.3,99.2,0.5,3.8
2023-08-23 20:13:32 +0100,0.9,0.3,99.1,0.5,3.8
2023-08-23 20:14:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:15:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:16:32 +0100,0.7,0.3,99.3,0.3,3.8
2023-08-23 20:17:32 +0100,0.7,0.2,99.3,0.4,3.8
2023-08-23 20:18:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:19:32 +0100,0.7,0.2,99.3,0.4,3.8
2023-08-23 20:20:32 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 20:21:32 +0100,0.7,0.2,99.3,0.4,3.8
2023-08-23 20:22:32 +0100,0.8,0.4,99.2,0.4,3.8
2023-08-23 20:23:32 +0100,0.5,0.2,99.5,0.3,3.8
2023-08-23 20:24:32 +0100,0.9,0.3,99.1,0.5,3.8
2023-08-23 20:25:32 +0100,0.7,0.2,99.3,0.4,3.8
2023-08-23 20:26:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:27:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:28:32 +0100,1.4,0.6,98.6,0.7,3.8
2023-08-23 20:29:32 +0100,0.8,0.3,99.2,0.5,3.8
2023-08-23 20:30:32 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:31:32 +0100,0.6,0.2,99.4,0.3,3.8
2023-08-23 20:32:32 +0100,0.7,0.3,99.3,0.3,3.8
2023-08-23 20:33:33 +0100,0.7,0.2,99.3,0.4,3.8
2023-08-23 20:34:32 +0100,0.5,0.2,99.5,0.3,3.8
2023-08-23 20:35:33 +0100,0.6,0.2,99.4,0.4,3.8
2023-08-23 20:36:33 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:37:33 +0100,0.6,0.2,99.4,0.4,3.8
2023-08-23 20:38:33 +0100,0.8,0.4,99.2,0.4,3.8
2023-08-23 20:39:33 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:40:33 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:41:33 +0100,0.7,0.2,99.3,0.4,3.8
2023-08-23 20:42:33 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:43:33 +0100,1.2,0.4,98.8,0.7,3.8
2023-08-23 20:44:33 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:45:33 +0100,0.6,0.2,99.4,0.4,3.8
2023-08-23 20:46:33 +0100,1.0,0.5,99.0,0.5,3.8
2023-08-23 20:47:33 +0100,0.7,0.2,99.3,0.4,3.8
2023-08-23 20:48:33 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:49:33 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:50:33 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 20:51:33 +0100,0.6,0.2,99.4,0.4,3.8
2023-08-23 20:52:33 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 20:53:33 +0100,0.8,0.4,99.2,0.4,3.8
2023-08-23 20:54:33 +0100,0.9,0.4,99.1,0.5,3.8
2023-08-23 20:55:33 +0100,0.6,0.2,99.4,0.3,3.8
2023-08-23 20:56:33 +0100,0.6,0.2,99.4,0.3,3.8
2023-08-23 20:57:33 +0100,0.6,0.2,99.4,0.4,3.8
2023-08-23 20:58:33 +0100,0.4,0.2,99.6,0.2,3.8
2023-08-23 20:59:33 +0100,0.7,0.2,99.3,0.4,3.8
2023-08-23 21:00:33 +0100,0.8,0.3,99.2,0.4,3.8
2023-08-23 21:01:33 +0100,0.7,0.2,99.3,0.4,3.8
2023-08-23 21:02:33 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 21:03:33 +0100,1.3,0.5,98.7,0.7,3.8
2023-08-23 21:04:33 +0100,0.7,0.3,99.3,0.3,3.8
2023-08-23 21:05:33 +0100,0.6,0.2,99.4,0.4,3.8
2023-08-23 21:06:33 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 21:07:33 +0100,0.5,0.2,99.5,0.2,3.8
2023-08-23 21:08:33 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 21:09:33 +0100,0.4,0.2,99.6,0.2,3.8
2023-08-23 21:10:33 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 21:11:33 +0100,0.5,0.2,99.5,0.3,3.8
2023-08-23 21:12:33 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 21:13:33 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 21:14:33 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 21:15:33 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 21:16:33 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 21:17:33 +0100,0.6,0.2,99.4,0.3,3.8
2023-08-23 21:18:33 +0100,0.6,0.2,99.4,0.3,3.8
2023-08-23 21:19:33 +0100,0.5,0.2,99.5,0.3,3.8
2023-08-23 21:20:33 +0100,0.7,0.3,99.3,0.4,3.8
2023-08-23 21:21:33 +0100,0.4,0.2,99.6,0.2,3.8
2023-08-23 21:22:33 +0100,0.5,0.2,99.5,0.2,3.8
2023-08-23 21:23:33 +0100,0.7,0.3,99.3,0.3,3.8
2023-08-23 21:24:33 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 21:25:33 +0100,0.6,0.2,99.4,0.3,3.8
2023-08-23 21:26:33 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 21:27:33 +0100,0.5,0.2,99.5,0.3,3.8
2023-08-23 21:28:33 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 21:29:33 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 21:30:33 +0100,0.6,0.3,99.4,0.3,3.8
2023-08-23 21:31:33 +0100,3.5,1.3,96.5,2.1,4.0
2023-08-23 21:32:33 +0100,1.1,0.6,98.9,0.4,4.0
2023-08-23 21:33:33 +0100,0.4,0.1,99.6,0.2,4.0
2023-08-23 21:34:33 +0100,0.5,0.2,99.5,0.3,4.0
2023-08-23 21:35:33 +0100,0.7,0.3,99.3,0.4,4.0
2023-08-23 21:36:33 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 21:37:33 +0100,0.6,0.2,99.4,0.3,4.0
2023-08-23 21:38:33 +0100,0.7,0.4,99.3,0.3,4.0
2023-08-23 21:39:33 +0100,0.5,0.2,99.5,0.3,4.0
2023-08-23 21:40:33 +0100,0.7,0.3,99.3,0.4,4.0
2023-08-23 21:41:33 +0100,0.5,0.2,99.5,0.3,4.0
2023-08-23 21:42:33 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 21:43:33 +0100,0.6,0.2,99.4,0.3,4.0
2023-08-23 21:44:33 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 21:45:33 +0100,0.2,0.1,99.8,0.1,4.0
2023-08-23 21:46:33 +0100,0.7,0.4,99.3,0.4,4.0
2023-08-23 21:47:33 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 21:48:33 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 21:49:33 +0100,0.7,0.3,99.3,0.3,4.0
2023-08-23 21:50:33 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 21:51:33 +0100,0.6,0.2,99.4,0.3,4.0
2023-08-23 21:52:33 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 21:53:33 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 21:54:33 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 21:55:33 +0100,0.6,0.2,99.4,0.3,4.0
2023-08-23 21:56:33 +0100,0.7,0.3,99.3,0.4,4.0
2023-08-23 21:57:33 +0100,0.2,0.1,99.8,0.1,4.0
2023-08-23 21:58:33 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 21:59:34 +0100,0.6,0.2,99.4,0.3,4.0
2023-08-23 22:00:33 +0100,0.7,0.3,99.3,0.3,4.0
2023-08-23 22:01:34 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 22:02:34 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 22:03:34 +0100,0.6,0.2,99.4,0.4,4.0
2023-08-23 22:04:34 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 22:05:34 +0100,0.6,0.2,99.4,0.3,4.0
2023-08-23 22:06:34 +0100,0.8,0.3,99.2,0.4,4.0
2023-08-23 22:07:34 +0100,0.5,0.2,99.5,0.3,4.0
2023-08-23 22:08:34 +0100,0.6,0.4,99.4,0.2,4.0
2023-08-23 22:09:34 +0100,0.3,0.1,99.7,0.1,4.0
2023-08-23 22:10:34 +0100,0.8,0.4,99.2,0.4,4.0
2023-08-23 22:11:34 +0100,0.7,0.3,99.3,0.3,4.0
2023-08-23 22:12:34 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 22:13:34 +0100,0.8,0.3,99.2,0.5,4.0
2023-08-23 22:14:34 +0100,1.0,0.4,99.0,0.5,4.0
2023-08-23 22:15:34 +0100,0.5,0.2,99.5,0.3,4.0
2023-08-23 22:16:34 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 22:17:34 +0100,0.6,0.2,99.4,0.3,4.0
2023-08-23 22:18:34 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 22:19:34 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 22:20:34 +0100,0.4,0.2,99.6,0.2,4.0
2023-08-23 22:21:34 +0100,0.4,0.2,99.6,0.2,4.0
2023-08-23 22:22:34 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 22:23:34 +0100,0.8,0.3,99.2,0.4,4.0
2023-08-23 22:24:34 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 22:25:34 +0100,0.5,0.2,99.5,0.3,4.0
2023-08-23 22:26:34 +0100,0.7,0.3,99.3,0.4,4.0
2023-08-23 22:27:34 +0100,0.5,0.2,99.5,0.3,4.0
2023-08-23 22:28:34 +0100,0.6,0.3,99.4,0.3,4.0
2023-08-23 22:29:34 +0100,0.6,0.2,99.4,0.3,4.0
